,Incident Number,Incident Types,Reported Date,Nearest Populated Centre,Company,Status,Latitude,Approximate Volume Released (m3),Substance,Release Type,Significant,Year,Occurrence Date and Time,Discovered Date and Time,Duration of interruption of pipeline operations,Pipeline or Facility Type,Activity being performed at time of incident,How the incident was discovered,Closed Date,Pipeline or facility equipment involved,Rupture,Released substance type,Released volume (m3),Pipe body release,Residual effects on the environment,Source of Explosion,Source of Fire,Activity at time of fatality,Number of fatalities,Type of Injury,Number of individuals injured,Workdays lost,Work restricted by injury,Conditions that resulted in the operation beyond  limits,Conditions that resulted in adverse effects on the environment,Number of people evacuated,Regulation,Pipeline Name,Pipeline outside diameter (NPS),Pipeline length (km),Substance carried,Facility Name,Facility Type,Facility latitude,Facility longitude,Country,Affects Company Property,Off Company Property,Affects Pipeline right-of-way,Affects off Pipeline right-of-way,Population Density,Kilometre post,Emergency Level,Investigation Type,Was NEB Staff Deployed,Related NEB event number,Equipment or component involved,Design standard,Nominal pipe size,Material,Material grade,Schedule,Design wall thickness (mm),Custom design wall thickness (mm),Actual wall thickness (mm),Licensed maximum operating pressure (kPa),Restricted operating pressure (kPa),Actual operating pressure at time of failure (kPa),Designed depth of cover (m),Actual depth of cover (m),Year of manufacture,Year of installation,Year when put into service,Most recent cathodic protection reading at incident site (mV vs. Cu/CuSO4),Weld type ,Seam type,Seam joining method,Seam clock position,Coating location,Coating type,Coating condition,Application method,Year when the coating was applied,Insulation installed,Repair type,Repair date,Equipment or component has never been inspected,Most recent inspection date for the failed equipment or component,Type of most recent inspection,Most recent inspection part of the routine inspection program,No maintenance done on this equipment or component,Date of the most recent maintenance work for the failed equipment or component,Most recent maintenance Type,Most recent maintenance work part of the routine maintenance program,Longitude,Release of substance,Alberta,Manitoba,British Columbia,Saskatchewan,Ontario,New Brunswick,Nova Scotia,Quebec,Northwest Territories,Natural,Unknown Land,Forests,Industrial,Agricultural Cropland,Shrub Land,Vegetative Barren,Tundra / Native Prairie / Parks,Barren Land,Small Commeicial,Water / Wetlands,Residential,Frost heave,Freeze-thaw,Frozen components,Soil/Slope,High winds,Rains/Floods,Adverse weather,Month of occurrence,Spring,Summer,Fall,Winter
1382,INC2020-068,Serious Injury (CER or TSB),7/2/2020,Red Earth,NOVA Gas Transmission Ltd.,Closed,56.933508,0,Not Applicable,Not Applicable,Yes,2020,2020-07-02,2020/07/02 07:30:00 PM Mountain,No pipeline interruption,Transmission,Construction,Employee / Contractor (Onsite),10/29/2020,No,No,,,,No,,,,,Fracture,1,0,Yes,,,0,OPR,NORTH CENTRAL CORRIDOR,"1067.00000000, 609.60000000",378.5193526,Natural Gas,GOODFISH,,56.933508,-115.228594,Canada,Yes,No,No,No,3,,Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-115.228594,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0
1383,INC2020-070,Operation Beyond Design Limits,7/8/2020,Bracebridge,TransCanada PipeLines Limited,Submitted,45.10426,0,Not Applicable,Not Applicable,No,2020,,2020/07/07 02:50:00 PM Mountain,No pipeline interruption,Transmission,Operation,Employee / Contractor (Onsite),,Yes,No,,,,No,,,,,,,,,Exposed Pipe,,0,OPR,LINE 100-2,"508.00000000, 609.60000000, 762.00000000, 863.60000000, 914.40000000",3393.42642,Natural Gas,,,,,Canada,No,No,Yes,No,3,MLV121A + 4.48,Not Emergency,Inactive Investigation Level in Error,No,,"Pipeline, Pipe, Body",,NPS 36,Carbon Steel,448 - X65,,,,,6445,6026,,0.6,,,1972,,,,,,,,,,,,No,,,No,5/6/2016,Inline Inspection (ILI),Yes,Yes,,,No,-79.31686,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0
1384,INC2020-072,Fire,7/12/2020,Burnaby ,Trans Mountain Pipeline ULC,Closed,49.29079839,0,Not Applicable,Not Applicable,No,2020,2020-07-12,2020/07/12 04:00:00 PM Pacific,No pipeline interruption,Transmission,Construction,Scheduled Patrol,9/11/2020,No,No,,,,No,,Other Event (Nature or 3rd Party),,,,,,,,,0,OPR,TRANS MOUNTAIN EXPANSION PROJECT,"762.00000000, 914.00000000",946.1591548,Crude Oil,,Meter,,,Canada,No,No,No,No,4,,Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-122.9502759,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0
1385,INC2020-073,Operation Beyond Design Limits,7/14/2020,Edson,NOVA Gas Transmission Ltd.,Closed,53.836111,0,Not Applicable,Not Applicable,No,2020,,2020/07/13 02:40:00 PM Mountain,No pipeline interruption,Transmission,Operation,Employee / Contractor (Onsite),11/25/2020,Yes,No,,,,No,,,,,,,,,Exposure on Land,,0,OPR,,,,,,,,,Canada,No,No,Yes,No,3,11.5,Not Emergency,Inactive Investigation Level in Error,No,,"Pipeline, Pipe, Body",,NPS 48,Carbon Steel,483 - X70,,,15.9,15.9,8275,,,,,,2019,2020,,,,,,,,,,,No,,,No,,,No,No,,,No,-117.030833,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0
1386,INC2020-077,Fire,7/28/2020,Abbotsford,Trans Mountain Pipeline ULC,Closed,49.06567935,0,Not Applicable,Not Applicable,No,2020,2020-07-28,2020/07/28 11:10:00 AM Pacific,No pipeline interruption,Distribution,Construction,Employee / Contractor (Onsite),10/5/2020,No,No,,,,No,,Welding or Cutting,,,,,,,,,0,OPR,Mainline,610,1596.893888,"Crude Oil, Crude Oil Sour Light, Crude Oil Sweet Heavy, Crude Oil Sweet Light",SUMAS,,49.06567935,-122.1597143,Canada,Yes,No,No,No,3,,Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-122.1597143,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0
1387,INC2020-082,Operation Beyond Design Limits,8/8/2020,Thornloe ,TransCanada PipeLines Limited,Submitted,47.63417,0,Not Applicable,Not Applicable,No,2020,,2020/08/08 11:00:00 AM Eastern,No pipeline interruption,Transmission,Operation,Landowner,,Yes,No,,,,No,,,,,,,,,Exposure in a Waterbody,,0,OPR,LINE 100-1,"508.00000000, 762.00000000, 863.60000000",2595.724534,Natural Gas,,,,,Canada,No,No,Yes,No,3,MLV 109 + 0.509,Not Emergency,Inactive Investigation Level in Error,No,,"Pipeline, Pipe, Body",,NPS 30,Carbon Steel,,,9.5 mm = 0.375 in,,,6895,,,,,,1958,,,,,,,External,Polyethylene Tape Wrap,Intact,,,No,,,No,1/18/2020,Inline Inspection (ILI),Yes,Yes,,,No,-79.78694,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
1388,INC2020-083,Operation Beyond Design Limits,8/8/2020,"Rosedale, BC",Trans Mountain Pipeline ULC,Closed,49.2174,0,Not Applicable,Not Applicable,No,2020,,2020/08/07 09:25:00 PM Mountain,No pipeline interruption,Transmission,Maintenance,Inspection Site Visit,2/18/2021,Yes,No,,,,No,,,,,,,,,Exposure in a Waterbody,,0,OPR,Mainline,610,1596.893888,"Crude Oil, Crude Oil Sour Light, Crude Oil Sweet Heavy, Crude Oil Sweet Light",,,,,Canada,Yes,No,Yes,No,3,,Not Emergency,Inactive Investigation Level in Error,No,,"Pipeline, Pipe, Body",1952,NPS 24,Carbon Steel,359 - X52,,7.9 mm = 0.311 in,,7.9,6741,,6741,1.2,0,1982,1953,1953,-960,,,,,,,,,,No,,,No,10/26/2019,Inline Inspection (ILI),Yes,No,,,No,-121.6916,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0
1389,INC2020-084,Operation Beyond Design Limits,8/12/2020,Nanticoke,Trans-Northern Pipelines Inc.,Closed,42.84112307,0,Not Applicable,Not Applicable,No,2020,2020-08-12,2020/08/12 05:09:00 AM Eastern,Short-term interruption,Transmission,Operation,SCADA,2/26/2021,Yes,No,,,,No,,,,,,,,,Overpressure - Maximum Operating Pressure,,0,OPR,Nanticoke Lateral,406.4,60.5070309,"Refined Products-Aviation, Refined Products-Distillate, Refined Products-Gasoline",NANTICOKE STATION,,42.84112307,-80.05650685,Canada,Yes,No,No,No,3,,Not Emergency,Inactive Investigation Level in Error,No,INC2019-104,"Station/Facility, Pumping, Valve, Pressure relief, Other (please explain)",,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,7/24/2020,Visual,No,No,7/24/2020,Testing of Functionality,No,-80.05650685,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
1390,INC2020-085,Operation Beyond Design Limits,8/14/2020,Fort Saskatchewan,NOVA Gas Transmission Ltd.,Closed,54.58569,0,Not Applicable,Not Applicable,No,2020,,2020/08/14 12:00:00 PM Mountain,No pipeline interruption,Transmission,Operation,Employee / Contractor (Onsite),12/17/2020,Yes,No,,,,No,,,,,,,,,Exposure on Land,,0,OPR,REDWATER LATERAL - NPS 10,273.1,145.4215609,Natural Gas,,,,,Canada,No,No,Yes,No,3,,Not Emergency,Inactive Investigation Level in Error,No,,"Pipeline, Pipe, Body",,NPS 10,Carbon Steel,359 - X52,,3.9 mm = 0.154 in,,,8320,4807,,,,,1974,,,,,,,,Extruded Polyethylene,Intact,,,No,,,No,6/22/2019,Inline Inspection (ILI),Yes,No,,,No,-114.07706,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
1391,INC2020-089,Operation Beyond Design Limits,8/25/2020,Klotz Lake,TransCanada PipeLines Limited,Closed,49.797622,0,Not Applicable,Not Applicable,No,2020,,2020/08/24 12:00:00 PM Eastern,No pipeline interruption,Transmission,Operation,Employee / Contractor (Onsite),3/31/2021,Yes,No,,,,No,,,,,,,,,Exposure in a Waterbody,,0,OPR,LINE 100-1,"508.00000000, 762.00000000, 863.60000000",2595.724534,Natural Gas,,,,,Canada,No,No,Yes,No,3,MLV 84 +3.5,Not Emergency,Inactive Investigation Level in Error,No,,"Pipeline, Pipe, Body",,NPS 30,Carbon Steel,359 - X52,,9.5 mm = 0.375 in,,,6895,,,,,,1958,,,,,,,,Coal Tar Enamel Narrow,Intact,,,No,,,No,3/28/2020,Inline Inspection (ILI),Yes,No,,,No,-85.80746077,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
1392,INC2020-086,Operation Beyond Design Limits,8/14/2020,"Merritt is the nearest location, but is over 60km away.",Trans Mountain Pipeline ULC,Closed,50.48034,0,Not Applicable,Not Applicable,No,2020,,2020/08/14 11:10:00 PM Mountain,No pipeline interruption,Transmission,Maintenance,Inspection Site Visit,2/18/2021,No,No,,,,No,,,,,,,,,Exposure in a Waterbody,,0,OPR,Mainline,610,1596.893888,"Crude Oil, Crude Oil Sour Light, Crude Oil Sweet Heavy, Crude Oil Sweet Light",,,,,Canada,Yes,No,Yes,No,3,844,Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-120.37324,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0
1393,INC2020-087,Fire,8/17/2020,Kamloops,Trans Mountain Pipeline ULC,Closed,50.66260932,0,Not Applicable,Not Applicable,No,2020,2020-08-17,2020/08/17 01:00:00 PM Pacific,No pipeline interruption,Transmission,Construction,Employee / Contractor (Onsite),10/5/2020,No,No,,,,No,,Equipment & Electrical,,,,,,,,,0,OPR,TRANS MOUNTAIN EXPANSION PROJECT,"762.00000000, 914.00000000",946.1591548,Crude Oil,KAMLOOPS,,50.66260932,-120.4141634,Canada,Yes,No,Yes,No,3,846.03,Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-120.4141634,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
1394,INC2020-088,Fire,8/19/2020,Oyen,TransCanada Keystone Pipeline GP Ltd.,Closed,51.68001,0,Not Applicable,Not Applicable,No,2020,2020-08-19,2020/08/19 12:30:00 PM Mountain,No pipeline interruption,Transmission,Construction,Employee / Contractor (Onsite),11/18/2020,No,No,,,,No,,Equipment & Electrical,,,,,,,,,0,OPR,Keystone XL Pipeline,914,518.2193484,Crude Oil,,,,,Canada,No,Yes,Yes,No,3,KP 28+100,Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-110.545265,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
1395,INC2020-091,Fire,8/31/2020,Burnaby ,Trans Mountain Pipeline ULC,Closed,49.26848937,0,Not Applicable,Not Applicable,No,2020,2020-08-31,2020/08/31 02:05:00 PM Pacific,No pipeline interruption,Transmission,Construction,Employee / Contractor (Onsite),11/20/2020,No,No,,,,No,,Welding or Cutting,,,,,,,,,0,OPR,TRANS MOUNTAIN EXPANSION PROJECT,"762.00000000, 914.00000000",946.1591548,Crude Oil,BURNABY,,49.26848937,-122.931342,Canada,No,No,No,No,4,,Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-122.931342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
1396,INC2020-094,Operation Beyond Design Limits,9/4/2020,Burlington,TransCanada PipeLines Limited,Closed,43.343821,0,Not Applicable,Not Applicable,No,2020,,2020/08/23 10:00:00 AM Eastern,No pipeline interruption,Transmission,Operation,Employee / Contractor (Onsite),2/17/2021,Yes,No,,,,No,,,,,,,,,Exposure in a Waterbody,,0,OPR,Line 200-1,508,104.8390755,Natural Gas,,,,,Canada,No,No,Yes,No,4,0207-1+4.17,Not Emergency,Inactive Investigation Level in Error,No,DTP2020-009,"Pipeline, Pipe, Body",Installed Dec.31 1953 ,NPS 20,Carbon Steel,,,,,,,,,,,,1953,,,,,,,,,,,,No,,,No,8/9/2020,Inline Inspection (ILI),Yes,Yes,,,No,-79.854133,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
1397,INC2020-095,Operation Beyond Design Limits,9/15/2020,Reynolds,TransCanada PipeLines Limited,Closed,49.643056,0,Not Applicable,Not Applicable,No,2020,,2020/09/15 09:30:00 AM Central,No pipeline interruption,Transmission,Operation,Employee / Contractor (Onsite),2/19/2021,Yes,No,,,,No,,,,,,,,,Exposure in a Waterbody,,0,OPR,LINE 100-1,"508.00000000, 762.00000000, 863.60000000",2595.724534,Natural Gas,,,,,Canada,No,Yes,Yes,No,4,MLV44+23.10,Not Emergency,Inactive Investigation Level in Error,No,,"Pipeline, Pipe, Bend, Body",,NPS 30,Carbon Steel,359 - X52,,9.5 mm = 0.374 in,,,6895,,,,,,1958,,,,,,,,,,,,No,,,No,3/22/2020,Inline Inspection (ILI),Yes,Yes,,,No,-95.501667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,1,0
1398,INC2020-096,Fire,9/16/2020,Manning,NOVA Gas Transmission Ltd.,Closed,57.19151585,0,Not Applicable,Not Applicable,No,2020,2020-09-15,2020/09/15 02:00:00 PM Mountain,No pipeline interruption,Transmission,Operation,Employee / Contractor (Onsite),12/11/2020,Yes,No,,,,No,,Equipment & Electrical,,,,,,,,,0,OPR,HOTCHKISS NE LATERAL - NPS 8,219.1,11.88336005,Natural Gas,MEIKLE RIVER,,57.19151585,-118.1943258,Canada,Yes,No,No,No,3,,Not Emergency,Inactive Investigation Level in Error,No,,"Station/Facility, Compression, Compressor;Station/Facility, Compression, Auxiliary power unit",,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,9/15/2020,Visual,Yes,No,9/15/2020,Testing of Functionality,Yes,-118.1943258,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0
1399,INC2020-098,Operation Beyond Design Limits,9/25/2020,Wildwood,NOVA Gas Transmission Ltd.,Closed,53.38098,0,Not Applicable,Not Applicable,No,2020,2020-09-25,2020/09/25 05:37:00 AM Mountain,No pipeline interruption,Transmission,Operation,SCADA,2/5/2021,Yes,No,,,,No,,,,,,,,,Outside Temperature Range,,0,OPR,ETA LAKE,168.3,3.05657216,Natural Gas,,,,,Canada,Yes,No,No,No,3,,Not Emergency,Inactive Investigation Level in Error,No,"INC2020-060, OM2019-211","Pipeline, Pipe, Body",,NPS 6,Carbon Steel,359 - X52,,7.1 mm = 0.280 in,,,6178,,,,,,,2020,,,,,,,,,,,No,,,No,9/25/2020,Visual,No,No,,,No,-115.61765,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0
1400,INC2020-099,Operation Beyond Design Limits,9/30/2020,High Prairie,NOVA Gas Transmission Ltd.,Closed,55.6115514,0,Not Applicable,Not Applicable,No,2020,,2018/06/29 12:00:00 PM Mountain,No pipeline interruption,Transmission,Abandonment,Employee / Contractor (Onsite),3/10/2021,Yes,No,,,,No,,,,,,,,,Exposure on Land,,0,OPR,PEACE RIVER M/L (ZAMA LAKE TO VALLEYVIEW) - NPS 20,508,473.8243833,Natural Gas,,,,,Canada,No,Yes,Yes,No,3,,Not Emergency,Inactive Investigation Level in Error,No,,"Pipeline, Pipe, Body",,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,9/23/2020,Visual,Yes,Yes,,,No,-117.663756,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0
1401,INC2020-100,Serious Injury (CER or TSB),9/30/2020,Hinton,NOVA Gas Transmission Ltd.,Submitted,49.63510234,0,Not Applicable,Not Applicable,Yes,2020,,2020/09/30 04:24:00 PM Mountain,No pipeline interruption,Transmission,Maintenance,Employee / Contractor (Onsite),,No,No,,,,No,,,,,Fracture,1,0,Yes,,,0,OPR,GRANDE PRAIRIE MAINLINE LOOP 2,1219,35.9515233,Natural Gas,,,,,Canada,No,No,No,No,3,0.2,Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-114.5854131,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,1,0
1402,INC2020-104,Serious Injury (CER or TSB),10/3/2020,"90,280",Trans Mountain Pipeline ULC,Closed,50.692803,0,Not Applicable,Not Applicable,Yes,2020,2020-10-03,2020/10/03 04:15:00 PM Pacific,No pipeline interruption,Transmission,Construction,Employee / Contractor (Onsite),11/2/2020,No,No,,,,No,,,,,Lost Consciousness,1,,No,,,0,OPR,TRANS MOUNTAIN EXPANSION PROJECT,"762.00000000, 914.00000000",946.1591548,Crude Oil,KAMLOOPS,,50.66260932,-120.4141634,Canada,No,Yes,No,No,3,843.5,Not Emergency,Inactive Investigation Level in Error,No,,Vehicle / mobile equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-120.426351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0
1403,INC2020-101,Serious Injury (CER or TSB),10/1/2020,Provost ,TransCanada Keystone Pipeline GP Ltd.,Closed,52.34672227,0,Not Applicable,Not Applicable,Yes,2020,2020-09-30,2020/09/30 02:30:00 PM Mountain,No pipeline interruption,Transmission,Construction,Employee / Contractor (Onsite),2/19/2021,No,No,,,,No,,,,,Fracture,1,0,Yes,,,0,OPR,Keystone XL Pipeline,914,518.2193484,Crude Oil,LAKESEND EAST PS,,52.34672227,-110.7640154,Canada,Yes,No,No,No,3,54+300,Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-110.7640154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0
1404,INC2020-102,Release of Substance,10/2/2020,Youngstown Village,Express Pipeline Ltd.,Submitted,51.48953478,66.5,Crude Oil - Sweet,Liquid,Yes,2020,2020-10-02,2020/10/02 10:00:00 AM Mountain,Short-term interruption,Transmission,Operation,Employee / Contractor (Onsite),,Yes,No,Crude Oil - Sweet,66.5,No,Yes,,,,,,,,,,,0,OPR,,,,,YOUNGSTOWN,,51.48953478,-111.1657909,Canada,Yes,Yes,No,No,3,,Not Emergency,Inactive Investigation Level in Error,No,REM2020-037,"Pipeline, Fitting, Swage, Thread","Enbridge Design Standard Piping Design and Construction, Auxiliary, D06-106.  Version 1.4, date 2019-05-29",NPS 24,,,,,,,,,,,,,2019,1996,,Girth (Circumferential),,,,,,,,,No,,,Yes,,,No,Yes,,,No,-111.1657909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0
1405,INC2020-105,Fire,10/7/2020,Burnaby BC ,Trans Mountain Pipeline ULC,Closed,49.26848937,0,Not Applicable,Not Applicable,No,2020,2020-10-07,2020/10/07 05:30:00 PM Pacific,No pipeline interruption,Transmission,Construction,Employee / Contractor (Onsite),12/22/2020,No,No,,,,No,,Under Investigation or Unknown,,,,,,,,,0,OPR,TRANS MOUNTAIN EXPANSION PROJECT,"762.00000000, 914.00000000",946.1591548,Crude Oil,BURNABY,,49.26848937,-122.931342,Canada,No,No,No,No,4,,Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-122.931342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0
1406,INC2020-106,Operation Beyond Design Limits,10/9/2020,Laval,Trans-Northern Pipelines Inc.,Closed,45.622544,0,Not Applicable,Not Applicable,No,2020,,2020/10/08 04:00:00 PM Eastern,No pipeline interruption,Transmission,Operation,Inspection Site Visit,2/22/2021,Yes,No,,,,No,,,,,,,,,Exposure in a Waterbody,,0,OPR,Mainline,273.1,635.0188165,Refined Products-Aviation,,,,,Canada,No,No,Yes,No,3,,Not Emergency,Inactive Investigation Level in Error,No,,"Pipeline, Pipe, Body",,NPS 16,Carbon Steel,241 - B,,12.5 mm = 0.492 in,,,8274,6825,,,,,,,,,Straight,Electric Resistance Welded,,,,,,,No,,,No,,,No,No,,,No,-73.634801,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0
1407,INC2020-107,Operation Beyond Design Limits,10/14/2020,Oka,Trans-Northern Pipelines Inc.,Closed,45.455432,0,Not Applicable,Not Applicable,No,2020,,2020/10/13 07:19:00 PM Eastern,No pipeline interruption,Transmission,Operation,Inspection Site Visit,2/25/2021,Yes,No,,,,No,,,,,,,,,Exposure in a Waterbody,,0,OPR,Mainline,273.1,635.0188165,Refined Products-Aviation,,,,,Canada,No,No,Yes,No,3,,Not Emergency,Inactive Investigation Level in Error,No,INC2017-134,"Pipeline, Pipe, Body",,NPS 10,Carbon Steel,317 - X46,,12.5 mm = 0.492 in,,,8274,6825,,,,,1952,,,,Straight,Electric Resistance Welded,,,,,,,No,,,No,,,No,No,,,No,-74.055783,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0
1408,INC2020-110,Release of Substance,10/14/2020,Fort McMurray,NOVA Gas Transmission Ltd.,Submitted,56.803237,584,Natural Gas - Sweet,Gas,No,2020,,2020/10/14 08:45:00 AM Mountain,Short-term interruption,Transmission,Operation,Employee / Contractor (Onsite),,Yes,No,Natural Gas - Sweet,584,Yes,No,,,,,,,,,,,0,OPR,ALBERSUN LATERAL (NPS 10 1967) FORT MCMURRAY SECTION,10.75,130.7237506,Natural Gas,,,,,Canada,No,No,Yes,No,3,20.7,Not Emergency,Inactive Investigation Level in Error,No,OM2020-367,"Pipeline, Pipe, Body",1967,NPS 10,Carbon Steel,290 - X42,,4.8 mm = 0.188 in,4.7,4.8,4500,3467,3467,,,,1967,1967,-1356,,Straight,Electric Resistance Welded,1 o'clock,External,Extruded Polyethylene,Disbonded,Field Applied,2007,No,Replacement,11/3/2020,No,11/28/2019,Inline Inspection (ILI),Yes,No,3/27/2007,Repair,Yes,-111.447943,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,1,0
1409,INC2020-111,Operation Beyond Design Limits,10/15/2020,Jarvie,NOVA Gas Transmission Ltd.,Closed,54.41865,0,Not Applicable,Not Applicable,No,2020,,2020/10/14 03:30:00 PM Mountain,No pipeline interruption,Transmission,Operation,Employee / Contractor (Onsite),3/31/2021,Yes,No,,,,No,,,,,,,,,Exposure on Land,,0,OPR,REDWATER LATERAL - NPS 10,273.1,145.4215609,Natural Gas,,,,,Canada,No,Yes,Yes,No,3,72.9,Not Emergency,Inactive Investigation Level in Error,No,,"Pipeline, Pipe, Body",,NPS 10,,359 - X52,,3.9 mm = 0.154 in,,,8320,4807,,,,,1974,,,,,,,,Extruded Polyethylene,,,,No,,,No,6/19/2020,Inline Inspection (ILI),Yes,Yes,,,No,-113.851701,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0
1410,INC2020-113,Serious Injury (CER or TSB),10/25/2020,Edmonton,Trans Mountain Pipeline ULC,Closed,53.457802,0,Not Applicable,Not Applicable,Yes,2020,2020-10-24,2020/10/24 10:30:00 AM Mountain,No pipeline interruption,Transmission,Construction,Employee / Contractor (Onsite),12/11/2020,No,No,,,,No,,,,,Fracture,1,,Yes,,,0,OPR,TRANS MOUNTAIN EXPANSION PROJECT,"762.00000000, 914.00000000",946.1591548,Crude Oil,,,,,Canada,No,Yes,No,No,3,"Whitemud Creek, SF 27A",Not Emergency,Inactive Investigation Level in Error,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,No,,,No,-113.527608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0
